path	classification	unsigned_equal	runtime_equal	executable_equal	writable_equal	symbol_equal	text_equal	different_runtime_sections
kernel/net/openvswitch/vport-geneve.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/openvswitch/vport-gre.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/openvswitch/vport-vxlan.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/packet/af_packet_diag.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/phonet/phonet.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/net/phonet/pn_pep.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/net/psample/psample.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/qrtr/qrtr-mhi.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/net/qrtr/qrtr.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,.text.unlikely,__jump_table,__tracepoints,__versions
kernel/net/rds/rds.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.data,.orc_unwind,.rodata.str1.1,.text,__dyndbg,__jump_table,__versions
kernel/net/rds/rds_rdma.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__jump_table,__versions
kernel/net/rds/rds_tcp.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/rfkill/rfkill.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/rose/rose.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/rxrpc/rxrpc.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.static_call_sites,.text,.text.unlikely,__bug_table,__jump_table,__tracepoints,__versions
kernel/net/sched/act_bpf.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__jump_table,__versions
kernel/net/sched/act_connmark.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_csum.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_ct.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_ctinfo.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_gact.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_gate.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_ife.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_ipt.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_meta_mark.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_meta_skbprio.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_meta_skbtcindex.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_mirred.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_mpls.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_nat.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_pedit.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_police.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_sample.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_simple.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_skbedit.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_skbmod.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_tunnel_key.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/act_vlan.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/cls_basic.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/cls_bpf.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__jump_table,__versions
kernel/net/sched/cls_cgroup.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/cls_flow.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/cls_flower.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/cls_fw.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/cls_matchall.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/cls_route.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/cls_rsvp.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/cls_rsvp6.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/cls_u32.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/em_canid.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/em_cmp.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/em_ipset.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/em_ipt.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/em_meta.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/em_nbyte.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/em_text.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/em_u32.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_atm.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/net/sched/sch_cake.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_cbq.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_cbs.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/net/sched/sch_choke.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_codel.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_drr.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_dsmark.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.rodata.str1.1,.rodata.str1.8,.text,__dyndbg,__jump_table,__versions
kernel/net/sched/sch_etf.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/net/sched/sch_ets.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_fq.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_fq_codel.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_fq_pie.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_gred.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_hfsc.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_hhf.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_htb.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_ingress.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_mqprio.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_multiq.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_netem.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_pie.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_plug.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_prio.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_qfq.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/net/sched/sch_red.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_sfb.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_sfq.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_skbprio.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_taprio.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/net/sched/sch_tbf.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sched/sch_teql.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sctp/sctp.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.rodata.str1.8,.text,.text.unlikely,__bug_table,__dyndbg,__jump_table,__tracepoints,__versions
kernel/net/sctp/sctp_diag.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/smc/smc.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.exit.text,.init.text,.orc_unwind,.orc_unwind_ip,.rodata,.rodata.str1.1,.rodata.str1.8,.text,__bug_table,__jump_table,__versions
kernel/net/smc/smc_diag.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sunrpc/auth_gss/auth_rpcgss.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,.text.unlikely,__jump_table,__tracepoints,__versions
kernel/net/sunrpc/auth_gss/rpcsec_gss_krb5.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/sunrpc/sunrpc.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.retpoline_sites,.return_sites,.rodata.str1.1,.rodata.str1.8,.static_call_sites,.text,.text.unlikely,__bug_table,__jump_table,__mcount_loc,__tracepoints,__versions
kernel/net/sunrpc/xprtrdma/rpcrdma.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.smp_locks,.text,.text.unlikely,__jump_table,__tracepoints,__versions
kernel/net/tipc/diag.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/tipc/tipc.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.rodata.str1.8,.text,.text.unlikely,__bug_table,__dyndbg,__jump_table,__mcount_loc,__tracepoints,__versions
kernel/net/unix/unix_diag.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/vmw_vsock/hv_sock.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/vmw_vsock/vmw_vsock_virtio_transport.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/vmw_vsock/vmw_vsock_virtio_transport_common.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__jump_table,__tracepoints,__versions
kernel/net/vmw_vsock/vmw_vsock_vmci_transport.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/vmw_vsock/vsock.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/vmw_vsock/vsock_diag.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/vmw_vsock/vsock_loopback.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/wimax/wimax.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/wireless/cfg80211.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.retpoline_sites,.return_sites,.text,.text.unlikely,__bug_table,__dyndbg,__jump_table,__tracepoints,__versions
kernel/net/wireless/lib80211.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/wireless/lib80211_crypt_ccmp.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/net/wireless/lib80211_crypt_tkip.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/net/wireless/lib80211_crypt_wep.ko	runtime-code-or-symbol-different	false	false	false	true	true	false	.orc_unwind,.orc_unwind_ip,.text,__versions
kernel/net/xfrm/xfrm_algo.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/xfrm/xfrm_interface.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/xfrm/xfrm_ipcomp.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/net/xfrm/xfrm_user.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/ac97_bus.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/core/oss/snd-mixer-oss.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/core/oss/snd-pcm-oss.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/sound/core/seq/snd-seq-dummy.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/core/seq/snd-seq-midi-emul.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/sound/core/seq/snd-seq-midi-event.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/core/seq/snd-seq-midi.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/sound/core/seq/snd-seq-virmidi.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/core/seq/snd-seq.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.rodata.str1.8,.text,__dyndbg,__jump_table,__mcount_loc,__versions
kernel/sound/core/snd-compress.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/sound/core/snd-hrtimer.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/core/snd-hwdep.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/core/snd-pcm.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/sound/core/snd-rawmidi.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/sound/core/snd-seq-device.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/core/snd-timer.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/sound/core/snd.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/sound/drivers/mpu401/snd-mpu401-uart.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/mpu401/snd-mpu401.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/opl3/snd-opl3-lib.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/opl3/snd-opl3-synth.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/pcsp/snd-pcsp.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/snd-aloop.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/snd-dummy.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/snd-mtpav.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/snd-mts64.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/snd-portman2x4.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/snd-serial-u16550.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/snd-virmidi.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/drivers/vx/snd-vx-lib.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/sound/firewire/bebob/snd-bebob.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/firewire/dice/snd-dice.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/firewire/digi00x/snd-firewire-digi00x.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/firewire/fireface/snd-fireface.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/firewire/fireworks/snd-fireworks.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/firewire/motu/snd-firewire-motu.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__jump_table,__tracepoints,__versions
kernel/sound/firewire/oxfw/snd-oxfw.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/firewire/snd-firewire-lib.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.text,.text.unlikely,__jump_table,__tracepoints,__versions
kernel/sound/firewire/snd-isight.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/firewire/tascam/snd-firewire-tascam.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/hda/ext/snd-hda-ext-core.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/sound/hda/snd-hda-core.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__tracepoints,__versions
kernel/sound/hda/snd-intel-dspcfg.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/i2c/other/snd-ak4113.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/i2c/other/snd-ak4114.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/i2c/other/snd-ak4117.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/i2c/other/snd-ak4xxx-adda.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/i2c/other/snd-pt2258.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/i2c/snd-cs8427.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/i2c/snd-i2c.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/isa/sb/snd-sb-common.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/pci/ac97/snd-ac97-codec.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/ali5451/snd-ali5451.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.rodata.str1.1,.text,.text.unlikely,__dyndbg,__jump_table,__mcount_loc,__versions
kernel/sound/pci/asihpi/snd-asihpi.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/pci/au88x0/snd-au8810.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/pci/au88x0/snd-au8820.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/sound/pci/au88x0/snd-au8830.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/sound/pci/ca0106/snd-ca0106.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/sound/pci/cs46xx/snd-cs46xx.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.rodata.str1.1,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/ctxfi/snd-ctxfi.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/sound/pci/echoaudio/snd-darla20.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/echoaudio/snd-darla24.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/echoaudio/snd-echo3g.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.parainstructions,.return_sites,.rodata.str1.1,.rodata.str1.8,.text,.text.unlikely,__dyndbg,__jump_table,__mcount_loc,__versions
kernel/sound/pci/echoaudio/snd-gina20.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/echoaudio/snd-gina24.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.rodata.str1.1,.rodata.str1.8,.text,.text.unlikely,__dyndbg,__jump_table,__mcount_loc,__versions
kernel/sound/pci/echoaudio/snd-indigo.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/echoaudio/snd-indigodj.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/echoaudio/snd-indigodjx.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/echoaudio/snd-indigoio.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/echoaudio/snd-indigoiox.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/echoaudio/snd-layla20.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/echoaudio/snd-layla24.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.rodata.str1.1,.rodata.str1.8,.text,.text.unlikely,__dyndbg,__jump_table,__mcount_loc,__versions
kernel/sound/pci/echoaudio/snd-mia.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/echoaudio/snd-mona.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.return_sites,.rodata.str1.1,.rodata.str1.8,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/emu10k1/snd-emu10k1-synth.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/sound/pci/emu10k1/snd-emu10k1.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/emu10k1/snd-emu10k1x.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/pci/hda/snd-hda-codec-analog.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/pci/hda/snd-hda-codec-ca0110.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/pci/hda/snd-hda-codec-ca0132.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.rodata.str1.1,.rodata.str1.8,.text,__dyndbg,__jump_table,__mcount_loc,__versions
kernel/sound/pci/hda/snd-hda-codec-cirrus.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/pci/hda/snd-hda-codec-cmedia.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/sound/pci/hda/snd-hda-codec-conexant.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/sound/pci/hda/snd-hda-codec-generic.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.text,__dyndbg,__jump_table,__versions
kernel/sound/pci/hda/snd-hda-codec-hdmi.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.rodata.str1.8,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/hda/snd-hda-codec-idt.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/sound/pci/hda/snd-hda-codec-realtek.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.rodata.str1.1,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/sound/pci/hda/snd-hda-codec-si3054.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/sound/pci/hda/snd-hda-codec-via.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
